LIU,Wagner,78,73,29-59,22-53,49.2,41.5,8-22,3-19,36.4,15.8,16-19,15-28,84.2,53.6,39,34,8,9,31,25,12,11,10,5,2,3,9,11,24,18,0,0,0,0,22,2 
Winthrop,Presbyterian,59,56,30-69,22-53,43.5,41.5,4-14,6-22,28.6,27.3,10-19,26-34,52.6,76.5,49,50,19,16,24,28,6,9,3,1,1,2,11,12,22,15,0,0,0,0,3,9 
Youngstown St.,Detroit,64,61,24-60,24-59,40.0,40.7,9-28,5-19,32.1,26.3,7-13,8-13,53.8,61.5,37,45,8,10,27,32,11,10,3,4,5,6,7,11,13,12,0,0,0,0,6,3 
Stetson,ETSU,73,65,23-46,15-48,50.0,31.3,5-17,3-17,29.4,17.6,11-20,9-17,55.0,52.9,37,34,7,10,29,21,13,5,5,8,4,2,18,18,16,22,0,0,0,0,20,4 
LoyolaMd.,Marist,76,63,28-57,20-41,49.1,48.8,6-14,3-10,42.9,30.0,21-28,24-29,75.0,82.8,33,21,14,5,17,14,14,6,7,2,2,2,9,13,21,24,0,1,0,0,22,0 
American,UMBC,69,58,21-49,22-60,42.9,36.7,7-26,2-16,26.9,12.5,20-32,12-17,62.5,70.6,38,46,7,12,29,29,13,8,3,3,4,0,9,10,17,25,0,0,0,0,11,2 
UMKC,PFW,81,66,27-45,27-66,60.0,40.9,10-23,8-20,43.5,40.0,17-21,4-6,81.0,66.7,22,45,3,22,18,18,16,12,7,6,2,0,10,13,12,20,0,0,0,0,16,8 
Charleston So.,Radford,83,73,26-64,25-55,40.6,45.5,8-22,11-22,36.4,50.0,23-33,12-20,69.7,60.0,42,43,12,9,28,31,11,5,8,1,4,0,7,17,16,22,0,0,0,0,10,1 
Kentucky,St. John's,81,59,28-69,19-60,40.6,31.7,5-16,2-13,31.3,15.4,20-30,19-27,66.7,70.4,51,51,20,17,28,26,16,9,9,6,18,6,12,19,18,20,0,1,0,0,27,2 
Charleston,The Citadel,83,64,30-62,25-53,48.4,47.2,13-31,2-9,41.9,22.2,14-17,14-19,82.4,73.7,39,31,11,6,24,23,17,12,9,5,5,0,13,16,16,15,0,0,0,0,21,0 
Kansas St.,George Wash.,69,56,24-64,20-64,37.5,31.3,5-22,5-19,22.7,26.3,16-26,11-21,61.5,52.4,53,51,17,16,33,26,16,10,3,8,3,6,13,13,21,23,0,1,0,0,19,2 
Green Bay,UIC,71,68,26-59,25-56,44.1,44.6,3-14,9-18,21.4,50.0,16-28,9-15,57.1,60.0,37,43,15,14,20,26,12,12,7,1,4,2,7,15,14,22,0,0,0,0,11,3 
Milwaukee,Loyola Chi.,59,41,24-55,15-42,43.6,35.7,4-17,2-8,23.5,25.0,7-14,9-15,50.0,60.0,46,21,17,4,25,16,12,8,4,5,6,3,7,10,13,16,0,0,0,0,19,3 
Middle Tenn.,Tennessee St.,77,62,23-45,19-58,51.1,32.8,7-14,5-21,50.0,23.8,24-38,19-27,63.2,70.4,42,36,11,15,27,17,13,8,5,8,4,5,15,12,25,25,0,1,0,0,15,3 
Murray St.,W. Kentucky,70,59,22-51,24-56,43.1,42.9,5-12,2-12,41.7,16.7,21-27,9-14,77.8,64.3,37,36,14,16,19,19,9,13,6,2,0,8,13,15,20,25,0,0,0,0,16,5 
App. St.,UNCG,78,64,27-55,21-67,49.1,31.3,10-22,5-18,45.5,27.8,14-21,17-26,66.7,65.4,44,45,10,19,31,21,16,11,5,6,7,1,17,11,20,20,0,0,0,0,16,7 
W. Illinois,N. Dak. St.,55,51,20-52,16-44,38.5,36.4,3-12,3-15,25.0,20.0,12-19,16-22,63.2,72.7,40,38,11,9,23,26,11,12,12,7,2,3,11,20,18,24,0,0,0,0,12,1 
Texas Tech,TX A&MCC,61,54,22-47,18-57,46.8,31.6,4-9,6-20,44.4,30.0,13-20,12-23,65.0,52.2,40,43,7,14,30,23,12,9,3,4,7,4,8,5,19,16,0,0,0,0,7,1 
W. Carolina,Samford,75,71,24-55,24-58,43.6,41.4,7-18,9-28,38.9,32.1,20-28,14-22,71.4,63.6,46,40,12,13,27,23,13,11,8,4,2,6,11,13,16,24,0,0,0,0,7,5 
Wichita St.,CS Fullerton,75,60,27-56,24-51,48.2,47.1,5-17,4-18,29.4,22.2,16-23,8-15,69.6,53.3,40,29,11,5,26,22,17,9,9,13,2,2,18,23,15,19,0,0,0,0,22,0 
Louisiana,McNeese St.,78,56,28-49,20-56,57.1,35.7,5-13,6-21,38.5,28.6,17-26,10-15,65.4,66.7,35,29,6,8,27,19,15,5,5,6,5,4,17,13,17,23,0,0,0,0,22,9 
Belmont,Kennesaw St.,98,52,37-68,20-50,54.4,40.0,15-39,6-19,38.5,31.6,9-13,6-17,69.2,35.3,47,28,16,9,27,16,30,13,6,4,2,2,4,12,18,14,0,0,0,0,47,0 
Mercer,Lipscomb,79,72,30-60,24-63,50.0,38.1,7-14,7-18,50.0,38.9,12-15,17-18,80.0,94.4,43,35,11,13,25,19,14,14,13,10,6,6,19,21,17,18,1,0,0,0,11,7 
Ole Miss,DePaul,70,68,29-52,22-60,55.8,36.7,1-3,7-24,33.3,29.2,11-28,17-26,39.3,65.4,42,45,11,14,27,25,12,12,10,8,6,4,20,16,20,25,0,0,0,0,17,4 
Sam Houston,Paul Quinn,66,54,24-47,21-51,51.1,41.2,8-18,9-24,44.4,37.5,10-16,3-13,62.5,23.1,40,26,15,12,24,12,17,16,2,8,3,3,19,14,16,19,0,0,0,0,14,0 
San Fran.,Montana,65,62,24-57,25-57,42.1,43.9,6-11,5-16,54.5,31.3,11-19,7-10,57.9,70.0,39,37,13,10,24,25,8,13,5,1,5,8,9,10,13,17,0,0,0,0,9,6 
Westminster (UT),N. Colorado,73,60,25-51,19-46,49.0,41.3,12-25,4-12,48.0,33.3,11-13,18-22,84.6,81.8,29,34,5,11,20,23,17,8,6,4,2,1,9,16,20,19,0,0,0,0,16,8 
Georgetown,Alabama,57,55,21-48,19-43,43.8,44.2,7-17,3-16,41.2,18.8,8-10,14-19,80.0,73.7,32,30,8,7,21,21,13,10,5,5,2,3,11,9,16,13,0,0,0,0,9,5 
Stanford,Seattle,72,49,27-63,19-59,42.9,32.2,8-17,4-21,47.1,19.0,10-13,7-10,76.9,70.0,39,47,7,13,29,31,13,5,10,4,3,5,10,22,14,13,0,0,0,0,28,3 
