Michigan,Oakland,90,80,31-54,26-59,57.4,44.1,15-28,8-21,53.6,38.1,13-22,20-26,59.1,76.9,37,29,8,7,28,21,21,12,3,6,2,1,17,11,24,23,0,0,0,0,15,0 
Arizona St.,N. Dak. St.,60,57,15-44,21-58,34.1,36.2,5-18,3-21,27.8,14.3,25-35,12-18,71.4,66.7,48,35,14,9,31,23,12,11,1,9,3,0,16,6,15,27,0,0,0,0,6,5 
UIC,N. Illinois,62,55,19-49,20-55,38.8,36.4,8-18,4-14,44.4,28.6,16-28,11-16,57.1,68.8,48,41,18,14,24,20,13,12,3,4,5,2,12,10,14,25,0,0,0,0,7,6 
Drexel,Princeton,64,60,20-51,22-47,39.2,46.8,4-10,4-14,40.0,28.6,20-24,12-15,83.3,80.0,35,28,10,3,23,23,11,11,1,3,1,4,9,9,14,20,0,0,0,0,8,2 
Miss. St.,Troy,106,68,40-71,27-83,56.3,32.5,16-31,8-35,51.6,22.9,10-13,6-10,76.9,60.0,49,51,10,23,36,23,30,11,9,7,4,2,13,13,14,17,1,0,0,0,47,2 
UCF,BethuneCook.,53,51,16-38,21-48,42.1,43.8,1-9,6-13,11.1,46.2,20-25,3-6,80.0,50.0,37,21,11,6,21,13,8,13,5,2,3,0,16,10,8,16,0,0,0,0,3,11 
Samford,Lindsey Wilson,82,56,34-57,20-55,59.6,36.4,11-21,5-19,52.4,26.3,3-6,11-20,50.0,55.0,39,29,8,12,27,16,21,9,4,9,3,0,13,13,18,12,0,0,0,0,29,4 
Missouri,Navy,84,59,27-55,23-55,49.1,41.8,7-18,8-25,38.9,32.0,23-28,5-12,82.1,41.7,49,31,11,7,29,22,16,17,6,6,1,2,12,14,12,23,1,0,0,0,34,5 
Temple,Villanova,78,67,28-64,24-59,43.8,40.7,4-17,3-20,23.5,15.0,18-24,16-24,75.0,66.7,42,44,17,18,22,21,11,9,4,3,2,3,10,17,19,21,0,0,0,0,11,5 
Sacramento St.,Cal Maritime,66,38,22-52,14-54,42.3,25.9,3-15,1-10,20.0,10.0,19-23,9-13,82.6,69.2,49,30,14,8,33,18,13,8,6,10,6,3,18,15,14,20,0,0,0,0,28,0 
SF Austin,Alabama St.,74,48,29-58,19-48,50.0,39.6,2-9,6-15,22.2,40.0,14-19,4-14,73.7,28.6,48,24,18,8,27,14,24,12,8,6,1,2,11,14,14,16,0,0,0,0,29,4 
Indiana,Kentucky,73,72,25-58,30-54,43.1,55.6,9-15,2-7,60.0,28.6,14-17,10-17,82.4,58.8,32,34,14,10,16,20,12,9,7,10,2,7,18,17,16,13,0,0,0,0,10,6 
Jax. State,Southern U.,55,50,19-52,17-57,36.5,29.8,2-9,5-17,22.2,29.4,10-13,16-27,76.9,59.3,45,39,11,13,31,23,14,11,4,10,6,1,20,9,19,9,1,1,0,0,9,7 
Missouri St.,Little Rock,68,60,20-37,23-54,54.1,42.6,6-15,5-17,40.0,29.4,22-28,9-14,78.6,64.3,32,26,2,7,27,18,15,12,1,4,2,0,11,8,17,23,0,0,0,0,11,9 
Ga. Tech,Savannah St.,65,45,25-47,17-60,53.2,28.3,2-11,4-20,18.2,20.0,13-20,7-18,65.0,38.9,40,41,4,17,33,20,10,11,7,4,8,3,9,12,19,16,0,0,0,0,20,0 
Niagara,Hartford,79,76,25-50,26-52,50.0,50.0,9-19,15-31,47.4,48.4,20-26,9-13,76.9,69.2,32,34,12,10,19,17,11,17,8,7,4,1,17,19,20,21,0,0,0,0,17,3 
Middle Tenn.,UT Martin,78,62,29-45,23-50,64.4,46.0,3-9,6-14,33.3,42.9,17-22,10-13,77.3,76.9,22,33,7,15,13,13,19,11,9,4,6,0,12,20,15,18,0,0,0,0,18,1 
St. Fran.Pa.,American,66,61,22-45,20-45,48.9,44.4,5-10,10-23,50.0,43.5,17-26,11-15,65.4,73.3,34,26,7,4,24,21,10,13,4,4,0,1,13,13,14,21,0,0,0,0,5,14 
High Point,Averett,89,53,36-66,19-51,54.5,37.3,5-21,6-21,23.8,28.6,12-21,9-14,57.1,64.3,48,30,15,5,30,22,22,10,9,5,5,0,9,17,12,18,0,0,0,0,36,0 
St. Bona.,Canisius,81,62,25-54,21-56,46.3,37.5,8-23,5-13,34.8,38.5,23-29,15-17,79.3,88.2,45,32,16,13,24,16,17,8,7,8,4,0,12,14,17,24,1,1,0,0,21,4 
Charlotte,Davidson,84,61,29-56,21-59,51.8,35.6,9-23,8-24,39.1,33.3,17-25,11-12,68.0,91.7,36,41,8,13,25,25,16,12,13,4,5,1,12,19,14,21,0,0,0,0,23,1 
Monmouth,Fordham,80,65,31-62,26-72,50.0,36.1,7-15,7-25,46.7,28.0,11-14,6-12,78.6,50.0,42,51,11,22,28,22,20,14,11,7,7,11,18,21,18,17,0,0,0,0,23,0 
E. Kentucky,Ga. Southern,63,59,24-48,24-48,50.0,50.0,2-11,2-13,18.2,15.4,13-16,9-18,81.3,50.0,28,29,10,12,17,14,11,10,5,7,2,2,14,18,21,20,0,0,0,0,9,2 
Syracuse,George Wash.,85,50,32-64,19-62,50.0,30.6,4-15,3-18,26.7,16.7,17-19,9-16,89.5,56.3,42,45,10,19,28,23,20,13,11,6,8,2,8,18,15,17,0,1,0,0,35,0 
N. Carolina,LBSU,84,78,35-68,33-70,51.5,47.1,6-16,7-21,37.5,33.3,8-10,5-8,80.0,62.5,35,39,8,12,26,24,28,16,9,7,6,1,13,15,13,14,0,0,0,0,11,6 
UMBC,Towson,62,58,18-50,23-63,36.0,36.5,6-15,4-20,40.0,20.0,20-26,8-25,76.9,32.0,49,44,18,25,25,16,7,6,7,6,2,6,19,16,19,23,0,0,0,0,7,5 
West Virginia,Miami,77,66,27-50,24-55,54.0,43.6,8-20,9-23,40.0,39.1,15-18,9-15,83.3,60.0,35,30,6,8,27,18,19,10,3,4,3,0,11,9,15,20,0,0,0,0,20,8 
New Mexico,USC,44,41,13-39,17-51,33.3,33.3,3-15,4-14,20.0,28.6,15-20,3-5,75.0,60.0,41,24,12,9,24,14,8,7,9,8,1,3,24,15,12,20,0,0,0,0,13,1 
UCLA,Penn,77,73,28-56,26-58,50.0,44.8,8-15,12-31,53.3,38.7,13-24,9-12,54.2,75.0,40,33,14,10,24,21,15,18,4,6,4,1,9,10,16,20,0,0,0,0,14,2 
Duquesne,Penn St.,66,59,22-53,21-49,41.5,42.9,5-24,4-16,20.8,25.0,17-23,13-16,73.9,81.3,30,43,8,11,20,28,15,13,11,3,3,3,14,23,18,21,0,0,0,0,11,5 
GardnerWebb,SC State,87,57,34-63,20-53,54.0,37.7,8-20,2-9,40.0,22.2,11-16,15-26,68.8,57.7,49,30,15,13,27,16,24,8,7,8,0,5,16,19,24,16,1,1,0,0,32,0 
South Dakota,Morehead St.,57,56,21-42,20-52,50.0,38.5,8-17,4-19,47.1,21.1,7-12,12-18,58.3,66.7,22,39,4,18,17,21,13,11,6,5,4,3,14,12,18,15,0,1,0,0,17,5 
Mercer,Chattanooga,67,56,22-49,19-49,44.9,38.8,6-26,8-21,23.1,38.1,17-27,10-20,63.0,50.0,40,35,9,9,27,24,14,12,11,7,6,0,12,16,19,23,0,0,0,0,13,13 
Liberty,Cobras,78,60,22-56,22-51,39.3,43.1,6-20,3-11,30.0,27.3,15-21,7-11,71.4,63.6,45,27,17,5,25,21,9,7,8,5,3,2,14,15,16,18,0,0,0,0,12,3 
Wofford,VirginiaWise,69,66,23-56,22-47,41.1,46.8,4-14,6-11,28.6,54.5,19-25,16-25,76.0,64.0,41,30,13,4,24,22,16,7,8,3,1,2,12,15,19,23,0,0,0,0,10,5 
FAU,Warner Southern College,98,70,19-51,30-55,37.3,54.5,5-21,4-9,23.8,44.4,29-37,11-15,78.4,73.3,35,28,13,7,22,21,8,11,6,6,5,4,13,13,19,28,0,1,0,0,0,18 
IUPUI,W. Kentucky,84,76,25-56,26-62,44.6,41.9,5-11,9-20,45.5,45.0,29-37,15-20,78.4,75.0,41,38,11,11,27,25,11,9,8,3,2,3,10,15,19,28,0,0,0,0,18,5 
Buffalo,Youngstown St.,80,72,29-58,24-69,50.0,34.8,5-12,14-35,41.7,40.0,17-29,10-13,58.6,76.9,50,38,10,11,35,23,21,19,7,8,5,3,15,12,14,21,0,0,0,0,10,8 
Notre Dame,Dartmouth,65,47,24-59,15-50,40.7,30.0,3-20,4-14,15.0,28.6,14-15,13-15,93.3,86.7,38,36,9,8,27,26,16,10,8,4,11,1,7,15,15,15,0,0,0,0,22,5 
McNeese St.,Bacone,86,45,30-57,22-61,52.6,36.1,11-23,10-26,47.8,38.5,11-13,10-13,84.6,76.9,44,28,13,12,29,15,17,10,5,5,1,0,15,11,14,13,0,0,0,0,24,1 
LSU,Boise St.,64,45,26-52,17-57,50.0,29.8,2-10,7-25,20.0,28.0,10-19,4-10,52.6,40.0,43,39,7,11,33,24,14,9,5,8,6,2,10,13,16,19,0,0,0,0,19,1 
Tenn. Tech,Lipscomb,89,87,29-66,33-68,43.9,48.5,8-22,12-27,36.4,44.4,23-33,9-15,69.7,60.0,49,54,16,14,25,31,13,20,8,4,2,3,11,19,19,27,0,0,0,0,8,13 
W. Illinois,E. Illinois,64,48,23-50,16-42,46.0,38.1,7-15,5-17,46.7,29.4,11-13,11-15,84.6,73.3,31,30,4,5,23,24,18,10,6,3,0,4,5,15,14,17,0,0,0,0,21,2 
SIUE,HannibalLaGrange,67,45,27-57,18-57,47.4,31.6,4-16,6-19,25.0,31.6,9-15,3-7,60.0,42.9,38,43,15,18,22,19,13,13,11,6,3,3,10,18,11,10,1,0,0,0,26,1 
PFW,Neb.Omaha,83,80,30-76,31-73,39.5,42.5,11-27,10-31,40.7,32.3,12-23,8-18,52.2,44.4,60,52,15,12,37,35,20,26,6,1,5,6,11,16,23,21,0,0,0,0,3,15 
Texas A&M,ULMonroe,67,54,22-48,22-59,45.8,37.3,5-13,5-24,38.5,20.8,18-23,5-5,78.3,100.0,39,33,11,12,25,17,15,11,8,6,1,1,12,11,13,20,1,1,0,0,15,6 
So. Miss,La. Tech,78,62,29-57,21-55,50.9,38.2,5-15,9-24,33.3,37.5,15-18,11-15,83.3,73.3,34,37,8,10,26,23,9,12,2,4,8,3,9,12,16,17,0,1,0,0,21,2 
Tulane,Highlanders,89,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
UMKC,SE Missouri St.,74,69,24-49,26-58,49.0,44.8,13-21,3-14,61.9,21.4,13-15,14-21,86.7,66.7,25,46,5,16,19,22,13,15,6,4,6,4,9,9,18,14,0,0,0,0,16,1 
Nebraska,TCU,69,57,24-47,18-50,51.1,36.0,6-14,5-13,42.9,38.5,15-18,16-20,83.3,80.0,31,32,7,11,23,19,12,7,3,6,3,0,11,11,17,17,0,0,0,0,12,7 
North Texas,Sam Houston,53,50,19-55,18-41,34.5,43.9,3-17,7-18,17.6,38.9,12-18,7-12,66.7,58.3,41,30,18,7,19,21,7,8,10,7,3,1,15,21,16,19,0,0,0,0,8,8 
Texas,Texas St.,86,52,27-48,15-58,56.3,25.9,9-18,7-22,50.0,31.8,23-30,15-24,76.7,62.5,47,31,9,14,33,13,17,6,5,6,5,3,16,14,21,24,0,0,0,0,39,3 
UTRio Grande Valley,Texas A&M Intl,77,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
Seton Hall,Wake Forest,68,54,23-47,19-48,48.9,39.6,4-15,2-16,26.7,12.5,18-30,14-22,60.0,63.6,35,33,9,8,24,20,10,6,7,2,3,2,7,10,18,20,0,0,0,0,16,2 
Valparaiso,Bowling Green,82,79,25-46,30-56,54.3,53.6,6-21,2-6,28.6,33.3,26-33,17-26,78.8,65.4,32,28,7,8,23,17,14,16,6,11,3,1,17,11,19,25,0,1,0,0,12,6 
Arkansas St.,Cent. Arkansas,71,64,24-50,26-63,48.0,41.3,2-12,4-13,16.7,30.8,21-35,8-13,60.0,61.5,45,38,13,13,26,20,11,5,9,7,2,2,17,16,11,23,0,1,0,0,14,0 
Houston Chr.,Dallas Christian,112,80,41-84,28-62,48.8,45.2,6-20,7-17,30.0,41.2,24-31,17-23,77.4,73.9,54,42,28,16,22,19,19,13,12,8,8,1,20,29,21,23,0,3,0,0,36,6 
Evansville,NC A&T,86,65,24-49,21-49,49.0,42.9,12-19,4-15,63.2,26.7,26-28,19-31,92.9,61.3,23,42,3,15,19,23,22,12,9,6,4,3,12,24,27,21,1,1,0,0,23,7 
Wichita St.,Utah St.,83,76,26-57,28-52,45.6,53.8,11-25,5-15,44.0,33.3,20-28,15-21,71.4,71.4,39,30,14,5,23,20,16,9,3,5,5,2,13,12,18,25,0,0,0,0,21,1 
S. Dak. St.,North Dakota,92,54,33-58,18-50,56.9,36.0,9-15,3-13,60.0,23.1,17-27,15-23,63.0,65.2,48,22,15,7,30,14,19,6,7,6,3,3,13,15,17,22,0,1,0,0,38,0 
N. Arizona,CalBaker.,80,67,25-60,34-67,41.7,50.7,7-17,11-26,41.2,42.3,5-10,6-17,50.0,35.3,30,46,5,15,25,31,10,21,8,7,3,4,12,10,16,9,0,0,0,0,0,25 
Air Force,Ark.Pine Bluff,63,51,24-42,16-51,57.1,31.4,10-23,6-19,43.5,31.6,5-10,13-17,50.0,76.5,36,27,5,9,29,16,17,10,5,9,4,2,20,13,15,15,0,0,0,0,19,0 
San Diego,Maine,77,63,29-51,24-61,56.9,39.3,8-14,6-23,57.1,26.1,11-21,9-9,52.4,100.0,37,31,8,8,28,22,16,11,6,4,4,1,14,13,16,21,1,0,0,0,14,4 
Michigan St.,Gonzaga,74,67,26-48,19-44,54.2,43.2,6-13,7-14,46.2,50.0,16-25,22-28,64.0,78.6,30,29,6,8,19,20,18,9,10,6,3,2,15,20,20,22,0,0,0,0,14,5 
Nevada,Montana,70,64,25-56,19-51,44.6,37.3,7-15,5-15,46.7,33.3,13-19,21-29,68.4,72.4,39,35,12,11,27,23,13,10,3,7,7,3,11,10,21,18,0,0,0,0,8,4 
Weber St.,So. Utah,84,66,30-53,28-58,56.6,48.3,9-18,5-15,50.0,33.3,15-18,5-7,83.3,71.4,27,30,7,11,20,17,20,16,8,4,1,1,8,12,9,13,0,0,0,0,25,0 
Marquette,Green Bay,79,61,32-64,24-58,50.0,41.4,4-12,7-18,33.3,38.9,11-17,6-9,64.7,66.7,35,42,11,13,23,26,22,17,15,6,3,5,16,25,15,16,0,0,0,0,20,0 
Utah Valley,Portland St.,93,87,28-52,31-67,53.8,46.3,4-13,1-14,30.8,7.1,33-35,24-30,94.3,80.0,32,38,3,13,26,23,11,9,8,7,6,0,14,14,22,26,0,0,0,0,14,4 
Cal Poly,San Jose St.,47,40,18-54,11-45,33.3,24.4,7-24,5-18,29.2,27.8,4-8,13-17,50.0,76.5,38,40,13,11,22,24,11,7,4,2,1,0,9,12,18,13,1,1,0,0,10,4 
CSNorthridge,Pepperdine,73,70,20-44,23-51,45.5,45.1,7-17,9-20,41.2,45.0,26-33,15-22,78.8,68.2,32,35,8,14,18,20,12,16,7,2,3,4,7,12,21,23,0,0,0,0,11,12 
Oregon,Fresno St.,74,70,27-48,27-61,56.3,44.3,7-22,3-14,31.8,21.4,13-20,13-19,65.0,68.4,39,32,8,13,26,15,16,10,4,6,5,2,16,9,17,16,0,0,0,0,9,4 
LMU,Idaho St.,80,72,24-58,28-63,41.4,44.4,9-27,5-17,33.3,29.4,23-33,11-14,69.7,78.6,45,38,14,8,29,24,15,15,9,10,4,1,18,18,19,24,0,0,0,0,8,10 
Ohio,Portland,72,54,28-65,19-52,43.1,36.5,5-20,5-19,25.0,26.3,11-17,11-16,64.7,68.8,40,36,10,4,30,27,18,13,11,3,3,5,10,16,17,14,1,0,0,0,18,5 
San Fran.,Pacific,79,69,27-51,25-56,52.9,44.6,7-21,9-20,33.3,45.0,18-22,10-13,81.8,76.9,33,34,7,9,24,20,10,11,4,1,2,1,5,8,18,17,0,0,0,0,14,10 
UC Irvine,Vanguard,75,73,30-66,27-73,45.5,37.0,5-13,14-30,38.5,46.7,10-17,5-7,58.8,71.4,60,33,19,10,37,21,14,18,5,7,4,6,23,14,16,16,0,0,0,0,15,5 
