S. Dak. St.,Washington,92,73,28-51,26-63,54.9,41.3,10-16,5-18,62.5,27.8,26-32,16-22,81.3,72.7,30,35,8,17,20,17,12,14,6,2,1,3,5,9,17,20,0,0,0,0,22,0 
Missouri,William & Mary,94,56,35-58,19-53,60.3,35.8,7-21,5-22,33.3,22.7,17-20,13-20,85.0,65.0,38,32,7,10,29,18,18,8,11,4,4,0,6,14,14,16,0,0,0,0,40,0 
Prairie View,Dallas Christian,88,55,38-72,17-57,52.8,29.8,7-15,5-19,46.7,26.3,5-11,16-21,45.5,76.2,49,41,14,9,35,24,21,9,3,3,6,1,11,12,18,12,0,0,0,0,33,0 
Penn St.,Mt St Mary's,72,43,27-53,17-47,50.9,36.2,8-20,3-17,40.0,17.6,10-13,6-9,76.9,66.7,35,27,10,8,23,17,14,6,9,4,3,3,11,18,15,14,0,0,0,0,31,4 
Illinois St.,Norfolk St.,68,36,19-53,10-46,35.8,21.7,5-25,5-24,20.0,20.8,25-30,11-18,83.3,61.1,56,32,11,7,35,25,10,4,13,7,2,2,13,21,18,25,0,0,0,0,32,3 
Virginia,Oregon,67,54,25-55,23-54,45.5,42.6,6-15,3-15,40.0,20.0,11-13,5-14,84.6,35.7,40,25,9,6,30,19,12,11,2,4,0,0,8,6,19,14,0,0,0,0,15,6 
Northwestern,E. Illinois,87,72,32-59,28-58,54.2,48.3,12-23,6-13,52.2,46.2,11-18,10-12,61.1,83.3,34,33,10,9,22,22,26,18,9,4,8,1,11,12,11,15,0,0,0,0,17,2 
Washington St.,W. Oregon,66,42,22-44,12-46,50.0,26.1,9-22,4-17,40.9,23.5,13-22,14-21,59.1,66.7,39,30,9,11,27,17,15,7,5,7,4,2,15,18,17,23,0,0,0,0,24,0 
Texas Tech,Grambling,87,59,32-66,17-56,48.5,30.4,8-19,6-22,42.1,27.3,15-23,19-25,65.2,76.0,46,45,15,16,25,26,17,7,13,5,2,3,15,24,22,16,0,0,0,0,32,0 
North Texas,Jackson St.,69,55,25-53,24-53,47.2,45.3,7-16,2-9,43.8,22.2,12-23,5-11,52.2,45.5,40,30,15,10,23,18,14,7,6,9,4,3,12,14,14,17,1,1,0,0,20,2 
Pepperdine,Montana St.,59,36,25-63,28-55,39.7,50.9,6-22,6-17,27.3,35.3,10-12,14-19,83.3,73.7,31,40,10,10,20,29,16,15,3,4,1,0,7,12,15,14,0,0,0,0,5,10 
Sacramento St.,North Dakota,75,64,26-49,22-51,53.1,43.1,9-13,8-26,69.2,30.8,14-21,12-16,66.7,75.0,40,26,11,5,26,17,16,13,8,4,2,5,16,12,16,16,0,0,0,0,12,6 
Hawaii,NC A&T,65,57,18-47,20-53,38.3,37.7,5-16,8-27,31.3,29.6,24-32,9-13,75.0,69.2,43,32,15,11,23,18,11,9,8,8,5,3,22,22,16,27,0,0,0,0,13,1 
Oregon St.,Portland St.,101,68,40-67,25-57,59.7,43.9,13-21,6-15,61.9,40.0,8-11,12-19,72.7,63.2,39,35,10,10,27,18,27,10,6,2,5,0,11,18,16,15,0,0,0,0,33,0 
