Syracuse,Fordham,78,53,30-64,18-52,46.9,34.6,7-21,4-21,33.3,19.0,11-18,13-21,61.1,61.9,50,38,16,10,27,22,15,13,11,10,7,2,15,19,16,17,0,0,0,0,33,2 
Delaware St.,Wilm.,86,65,33-58,23-48,56.9,47.9,6-15,4-15,40.0,26.7,14-20,15-18,70.0,83.3,30,30,8,6,21,20,17,14,9,1,5,2,6,11,16,18,0,0,0,0,21,4 
North Dakota,Waldorf,93,62,34-70,19-54,48.6,35.2,4-18,8-24,22.2,33.3,21-29,16-23,72.4,69.6,47,33,16,9,30,22,14,9,10,3,8,2,9,20,17,25,0,0,0,0,34,0 
Oregon St.,CalBaker.,86,62,31-61,19-59,50.8,32.2,5-12,3-18,41.7,16.7,18-27,16-26,66.7,61.5,44,40,17,19,25,17,23,8,7,5,4,5,13,17,18,20,0,0,0,0,31,2 
Penn St.,Hartford,70,55,23-64,19-44,35.9,43.2,10-23,8-26,43.5,30.8,14-26,9-16,53.8,56.3,44,37,17,6,23,28,13,13,15,5,1,6,13,26,22,24,0,0,0,0,24,0 
Duke,Presbyterian,96,55,35-57,17-53,61.4,32.1,8-16,5-15,50.0,33.3,18-31,16-17,58.1,94.1,45,26,13,7,30,17,18,6,6,7,3,0,10,15,15,21,0,0,0,0,43,0 
Washington,Georgia St.,91,74,32-62,28-68,51.6,41.2,10-24,10-25,41.7,40.0,17-28,8-17,60.7,47.1,46,41,11,12,33,24,15,14,6,6,6,4,12,14,16,23,1,1,0,0,26,0 
Cal Poly,San Jose St.,79,52,28-64,12-42,43.8,28.6,5-19,3-14,26.3,21.4,18-25,25-32,72.0,78.1,48,28,20,5,27,21,12,4,11,6,3,3,12,17,23,22,0,0,0,0,29,0 
UCF,St. Thomas (FL),74,61,22-44,26-61,50.0,42.6,4-17,5-14,23.5,35.7,26-47,4-4,55.3,100.0,39,37,10,10,25,22,14,14,13,9,14,3,20,22,11,33,0,0,0,0,13,0 
Wagner,Princeton,73,57,28-61,20-43,45.9,46.5,5-11,7-13,45.5,53.8,12-23,10-18,52.2,55.6,35,41,15,8,20,29,12,13,14,6,4,5,15,28,19,22,0,0,0,0,20,5 
LBSU,Idaho,69,61,26-60,23-48,43.3,47.9,6-20,5-9,30.0,55.6,11-17,10-16,64.7,62.5,39,35,16,10,19,21,17,12,6,3,2,1,10,16,18,18,0,1,0,0,8,2 
High Point,Bridgewater College (VA),95,52,29-64,16-63,45.3,25.4,11-26,5-26,42.3,19.2,26-38,15-20,68.4,75.0,49,54,12,15,34,33,14,7,14,4,3,1,10,23,17,25,0,0,0,0,43,0 
The Citadel,Army,83,72,27-53,23-55,50.9,41.8,5-16,7-21,31.3,33.3,24-34,19-26,70.6,73.1,37,32,7,6,29,24,13,12,5,8,1,2,11,12,19,26,0,0,0,0,11,20 
Colgate,Binghamton,78,74,24-49,22-67,49.0,32.8,6-18,4-19,33.3,21.1,24-32,26-37,75.0,70.3,48,45,7,18,36,23,7,11,4,12,4,3,18,10,24,26,2,0,0,0,18,0 
C. Michigan,Ferris St.,65,60,20-54,22-63,37.0,34.9,7-21,11-28,33.3,39.3,18-31,5-11,58.1,45.5,53,40,17,12,33,24,12,14,10,9,6,1,16,14,18,22,0,0,0,0,13,0 
Akron,Terriers,95,65,35-71,23-57,49.3,40.4,12-24,10-24,50.0,41.7,13-18,9-16,72.2,56.3,48,33,18,9,29,22,16,12,9,4,1,1,9,15,17,20,0,0,0,0,34,1 
C. Carolina,Methodist University,104,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
N. Iowa,Old Dominion,63,46,24-49,12-44,49.0,27.3,9-23,5-17,39.1,29.4,6-7,17-25,85.7,68.0,33,37,5,12,26,21,12,9,10,8,3,5,17,19,24,14,0,0,0,0,21,2 
Radford,Shenandoah University,79,50,29-59,18-46,49.2,39.1,7-21,9-22,33.3,40.9,14-26,5-6,53.8,83.3,43,23,16,3,25,19,16,12,8,11,3,1,18,25,9,21,0,1,0,0,29,0 
Seton Hall,St. Fran.NY,75,71,26-63,27-67,41.3,40.3,1-13,12-26,7.7,46.2,22-37,5-11,59.5,45.5,39,51,11,14,28,34,7,14,10,9,6,4,14,24,18,26,0,0,0,0,7,13 
South Florida,Vermont,61,59,20-50,23-49,40.0,46.9,8-13,8-16,61.5,50.0,13-24,5-10,54.2,50.0,32,36,12,10,20,24,12,18,3,2,1,4,5,8,14,20,0,0,0,0,12,1 
Air Force,VMI,75,65,28-56,22-56,50.0,39.3,6-22,10-30,27.3,33.3,13-18,11-15,72.2,73.3,42,33,11,8,30,21,20,11,5,6,4,4,14,14,16,21,0,1,0,0,19,5 
Hampton,William & Mary,73,58,27-64,18-45,42.2,40.0,8-27,6-18,29.6,33.3,11-21,16-23,52.4,69.6,43,36,17,5,25,25,15,6,8,3,1,1,8,15,21,20,1,1,0,0,15,0 
Bryant,UC Davis,70,63,27-63,22-55,42.9,40.0,13-36,14-29,36.1,48.3,3-8,5-9,37.5,55.6,38,36,13,9,24,24,19,16,7,8,4,2,13,19,13,14,0,0,0,0,7,5 
Alcorn St.,Blue Mountain College,76,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
Houston,Grambling,88,42,33-66,12-47,50.0,25.5,7-17,4-23,41.2,17.4,15-28,14-17,53.6,82.4,43,42,15,12,24,27,16,6,12,2,7,4,7,27,16,20,0,0,0,0,48,0 
Sam Houston,Howard Payne,76,42,24-60,11-58,40.0,19.0,2-16,1-10,12.5,10.0,26-43,19-26,60.5,73.1,60,41,20,14,38,23,18,8,7,4,6,2,15,20,19,28,0,1,0,0,34,1 
Rice,New Orleans,83,49,27-50,14-58,54.0,24.1,6-10,2-14,60.0,14.3,23-30,19-27,76.7,70.4,55,25,14,10,40,12,16,7,9,13,9,1,25,13,20,22,0,0,0,0,36,0 
Youngstown St.,Samford,76,69,27-60,25-55,45.0,45.5,8-20,10-24,40.0,41.7,14-26,9-13,53.8,69.2,38,41,12,10,22,27,10,14,8,4,6,3,8,18,16,21,0,0,0,0,12,3 
Ohio Dom.,S. Illinois,64,63,23-48,25-63,47.9,39.7,5-12,1-10,41.7,10.0,13-24,12-21,54.2,57.1,40,41,11,19,24,20,8,9,8,14,5,7,27,21,20,23,0,0,0,0,7,8 
Drake,Upper Iowa,83,58,29-56,14-44,51.8,31.8,5-12,4-14,41.7,28.6,20-32,26-38,62.5,68.4,36,38,8,9,26,27,9,5,9,5,3,2,13,23,28,24,0,0,0,0,28,2 
N. Mex. St.,N. Colorado,89,75,29-54,29-60,53.7,48.3,5-14,8-20,35.7,40.0,26-41,9-15,63.4,60.0,48,31,13,8,28,19,17,16,7,10,5,5,21,20,20,29,1,2,0,0,14,4 
San Fran.,N. Arizona,69,50,21-45,19-53,46.7,35.8,6-18,5-16,33.3,31.3,21-36,7-9,58.3,77.8,40,37,14,13,22,20,10,9,14,7,2,3,18,20,16,28,0,0,0,0,22,4 
Pepperdine,Sagehens,59,50,18-52,21-55,34.6,38.2,6-21,8-25,28.6,32.0,17-21,0-1,81.0,0.0,44,35,14,7,28,22,14,16,8,5,2,5,12,12,9,17,0,0,0,0,10,4 
Wyoming,Western St.,78,39,23-54,18-53,42.6,34.0,8-17,8-21,47.1,38.1,13-15,6-9,86.7,66.7,40,28,13,10,27,18,15,13,6,6,9,2,9,10,13,14,0,0,0,0,23,0 
San Diego St.,So. Utah,70,37,24-60,21-53,40.0,39.6,7-18,3-13,38.9,23.1,9-16,5-6,56.3,83.3,47,31,15,6,27,24,18,8,10,4,3,7,16,20,9,13,0,0,0,0,23,2 
N. Dak. St.,Louisiana,78,58,24-50,19-53,48.0,35.8,7-16,1-10,43.8,10.0,23-27,19-31,85.2,61.3,31,41,5,15,23,25,12,9,7,4,3,5,11,14,26,24,0,0,0,0,20,5 
