Akron,Ark.Pine Bluff,87,64,32-54,18-54,59.3,33.3,7-13,4-16,53.8,25.0,16-24,24-35,66.7,68.6,33,41,7,17,24,18,21,7,8,4,12,1,16,19,24,18,0,0,0,0,36,0 
Bradley,George Wash.,67,66,26-52,29-70,50.0,41.4,8-16,2-10,50.0,20.0,7-12,6-13,58.3,46.2,34,44,9,21,23,19,14,15,7,10,6,7,17,11,12,12,0,0,0,0,8,8 
UNCAsh.,Montreat,109,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
Winthrop,Jacksonville,59,45,24-66,23-52,36.4,44.2,3-19,4-10,15.8,40.0,15-24,23-34,62.5,67.6,43,45,17,13,22,31,11,7,2,5,5,4,9,10,27,24,0,1,0,0,0,10 
Murray St.,Lipscomb,89,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
Missouri,Kennesaw St.,104,67,39-65,25-58,60.0,43.1,6-18,9-24,33.3,37.5,20-25,8-12,80.0,66.7,37,28,13,12,23,14,20,14,14,6,5,1,9,19,11,20,0,0,0,0,39,2 
Northwestern St.,ULMonroe,76,63,23-50,20-47,46.0,42.6,13-28,2-9,46.4,22.2,17-27,21-29,63.0,72.4,30,36,7,9,22,22,15,11,12,8,6,3,13,15,22,23,0,1,0,0,21,0 
South Alabama,TX A&MCC,66,64,22-49,22-52,44.9,42.3,7-14,7-11,50.0,63.6,15-20,13-25,75.0,52.0,38,33,14,13,22,17,9,13,9,8,7,9,20,15,21,21,0,0,0,0,10,2 
Wisconsin,Savannah St.,66,33,25-44,15-46,56.8,32.6,3-8,0-3,37.5,0.0,13-19,3-5,68.4,60.0,29,26,8,12,20,12,7,5,9,4,6,3,7,16,10,17,0,0,0,0,34,0 
North Dakota,S. Dak. St.,89,70,34-58,23-54,58.6,42.6,9-19,9-24,47.4,37.5,12-16,15-19,75.0,78.9,29,35,5,11,22,20,18,10,12,6,0,2,12,18,15,14,0,0,0,0,20,0 
Neb.Omaha,Spires,87,65,34-65,22-66,52.3,33.3,7-23,9-25,30.4,36.0,12-17,12-15,70.6,80.0,49,27,12,10,34,16,26,11,6,8,2,0,16,12,17,14,0,0,0,0,22,0 
Belmont,Troy,78,55,30-66,22-61,45.5,36.1,14-30,3-16,46.7,18.8,4-7,8-14,57.1,57.1,51,37,15,11,31,23,21,6,6,8,2,3,13,12,16,10,0,0,0,0,23,2 
Northwestern,Texas So.,81,51,29-61,17-47,47.5,36.2,13-29,3-10,44.8,30.0,10-17,14-16,58.8,87.5,44,30,13,7,24,21,24,7,11,5,7,9,11,21,16,17,0,0,0,0,32,0 
LSU,UC Irvine,66,59,21-67,22-66,31.3,33.3,6-21,6-27,28.6,22.2,18-24,9-10,75.0,90.0,54,51,20,15,30,30,12,12,7,4,4,2,10,14,10,19,0,0,0,0,12,0 
UTRio Grande Valley,Leopards,65,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
Jackson St.,SMU,59,58,23-46,22-51,50.0,43.1,9-19,9-25,47.4,36.0,4-6,5-13,66.7,38.5,27,34,5,14,20,18,11,15,9,6,0,2,14,15,14,14,0,0,0,0,6,10 
Gonzaga,Oral Roberts,67,61,23-45,24-60,51.1,40.0,7-21,5-15,33.3,33.3,14-19,8-13,73.7,61.5,43,25,9,10,31,15,17,9,4,9,4,0,17,9,16,19,0,0,0,0,12,7 
Oregon St.,Howard,93,72,31-60,24-61,51.7,39.3,9-21,7-17,42.9,41.2,22-31,17-22,71.0,77.3,39,41,14,18,23,20,22,12,8,8,2,1,14,19,19,25,0,1,0,0,36,0 
Saint Mary's,NC A&T,84,45,28-65,18-57,43.1,31.6,16-40,5-19,40.0,26.3,12-18,4-10,66.7,40.0,53,32,17,9,33,23,22,9,8,7,4,4,13,16,12,18,0,1,0,0,41,0 
Portland St.,CalBaker.,91,87,33-49,33-65,67.3,50.8,4-10,6-14,40.0,42.9,21-33,15-18,63.6,83.3,33,24,8,9,24,13,20,14,5,10,2,1,17,9,15,24,0,0,0,0,12,4 
