Neb.Omaha,N. Illinois,77,72,27-51,26-71,52.9,36.6,7-23,9-24,30.4,37.5,16-23,11-15,69.6,73.3,39,45,5,18,29,22,12,13,4,6,3,1,9,8,13,17,0,0,0,0,13,3 
Charleston,Chattanooga,87,85,26-68,30-69,38.2,43.5,12-43,14-26,27.9,53.8,23-31,11-14,74.2,78.6,51,45,11,6,35,37,10,18,10,6,4,0,12,17,16,26,0,0,0,0,4,9 
Fresno St.,Utah,82,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
Coppin St.,W. Virginia Tech,77,68,23-60,25-59,38.3,42.4,11-29,10-32,37.9,31.3,20-28,8-13,71.4,61.5,45,45,14,12,25,28,14,18,7,6,1,1,15,20,17,22,0,1,0,0,14,4 
Marquette,Wisconsin,61,54,23-60,16-50,38.3,32.0,2-11,5-19,18.2,26.3,13-19,17-21,68.4,81.0,47,36,17,9,27,23,7,8,3,5,3,3,13,12,21,18,0,0,0,0,13,5 
W. Carolina,UNCG,73,69,24-61,24-55,39.3,43.6,10-24,7-18,41.7,38.9,15-20,14-20,75.0,70.0,40,40,14,10,26,27,13,10,5,3,5,3,9,12,20,20,0,0,0,0,8,5 
Texas,UCLA,69,59,29-53,22-57,54.7,38.6,7-19,5-10,36.8,50.0,4-7,10-20,57.1,50.0,38,31,12,17,22,13,13,9,6,6,3,1,11,7,14,13,0,0,0,0,13,11 
Charlotte,East Carolina,76,64,27-58,22-69,46.6,31.9,8-18,10-33,44.4,30.3,14-24,10-14,58.3,71.4,48,46,13,19,29,24,20,11,11,11,6,4,13,14,18,21,0,0,0,0,14,0 
UCF,Hartford,67,48,21-56,18-58,37.5,31.0,3-13,5-28,23.1,17.9,22-31,7-14,71.0,50.0,53,44,17,13,32,23,10,12,7,7,7,3,14,14,17,23,0,1,0,0,20,2 
Texas St.,Houston Chr.,103,76,34-56,29-63,60.7,46.0,10-16,4-14,62.5,28.6,25-37,14-32,67.6,43.8,45,33,12,10,32,19,17,14,14,9,1,0,25,21,24,28,0,0,0,0,30,0 
Idaho,UC Davis,94,74,32-57,23-47,56.1,48.9,12-20,10-22,60.0,45.5,18-29,18-23,62.1,78.3,33,26,13,8,18,17,24,13,10,2,4,3,10,18,21,23,1,2,0,0,22,0 
BYU,Oregon,79,65,28-71,22-57,39.4,38.6,10-26,9-22,38.5,40.9,13-19,12-21,68.4,57.1,50,46,15,11,30,32,18,15,8,1,5,2,10,15,19,18,0,0,0,0,21,8 
FGCU,ETSU,72,63,27-50,22-63,54.0,34.9,8-20,5-16,40.0,31.3,10-16,14-20,62.5,70.0,33,41,8,23,20,17,18,9,5,6,3,2,14,16,18,16,0,0,0,0,13,0 
Belmont,Mercer,82,78,22-56,25-57,39.3,43.9,8-27,7-25,29.6,28.0,30-40,21-23,75.0,91.3,37,41,11,9,24,29,14,16,4,4,1,4,6,11,22,31,0,0,0,0,15,1 
Pittsburgh,Tennessee,61,56,27-64,23-51,42.2,45.1,4-12,4-14,33.3,28.6,3-9,6-8,33.3,75.0,44,33,17,7,21,25,14,13,4,3,2,6,6,11,10,16,0,0,0,0,8,6 
Kansas,South Florida,70,42,23-50,15-46,46.0,32.6,7-25,4-17,28.0,23.5,17-24,8-10,70.8,80.0,40,34,10,7,26,22,17,8,8,9,5,2,14,19,11,20,0,0,0,0,28,4 
Charleston So.,VMI,114,81,42-69,34-68,60.9,50.0,13-22,5-24,59.1,20.8,17-20,8-15,85.0,53.3,38,34,10,10,28,20,20,12,11,6,3,2,12,15,15,18,0,0,0,0,33,0 
Oakland,UMKC,86,73,19-58,24-49,32.8,49.0,5-28,10-22,17.9,45.5,13-17,31-39,76.5,79.5,29,42,7,9,20,33,10,15,9,6,2,2,15,18,25,20,1,0,0,0,0,48 
Norfolk St.,Savannah St.,60,58,22-45,21-52,48.9,40.4,3-10,2-15,30.0,13.3,13-17,14-24,76.5,58.3,27,36,4,12,21,21,7,11,3,2,6,1,10,8,20,17,0,2,0,0,8,3 
Denver,Texas So.,62,46,24-47,20-46,51.1,43.5,10-20,3-14,50.0,21.4,4-5,3-6,80.0,50.0,25,33,5,8,19,19,22,9,8,10,9,6,16,19,13,9,0,0,0,0,24,0 
Washington St.,E. Washington,75,49,23-46,15-59,50.0,25.4,6-17,4-23,35.3,17.4,23-30,15-20,76.7,75.0,49,35,12,13,33,16,16,4,4,9,4,0,21,12,20,25,0,0,0,0,28,0 
Arizona,N. Arizona,53,39,19-45,16-43,42.2,37.2,9-26,5-14,34.6,35.7,6-12,2-5,50.0,40.0,31,28,9,5,20,21,15,13,2,5,4,0,7,9,9,11,0,0,0,0,16,7 
Army,Binghamton,70,50,26-48,19-57,54.2,33.3,11-19,6-20,57.9,30.0,7-10,6-9,70.0,66.7,41,32,5,10,30,20,20,12,8,5,2,1,17,13,11,14,0,0,0,0,20,1 
E. Kentucky,Brescia,107,43,37-60,13-48,61.7,27.1,16-25,3-15,64.0,20.0,17-28,14-21,60.7,66.7,42,33,9,9,31,21,23,7,13,1,2,5,4,20,17,20,0,0,0,0,66,3 
Wofford,The Citadel,83,63,16-44,26-48,36.4,54.2,3-9,6-14,33.3,42.9,25-27,16-25,92.6,64.0,27,29,7,6,18,23,10,18,8,7,3,5,17,17,18,24,0,0,0,0,0,14 
St. Fran.Pa.,FDU,73,69,22-62,28-59,35.5,47.5,3-17,8-22,17.6,36.4,15-24,6-12,62.5,50.0,39,41,12,8,27,33,12,11,9,8,2,4,13,14,15,20,0,0,0,0,0,19 
Davidson,Furman,86,65,27-51,22-59,52.9,37.3,7-19,5-18,36.8,27.8,25-29,16-22,86.2,72.7,35,38,8,14,25,19,10,7,6,1,3,1,14,14,18,25,0,0,0,0,21,0 
Cornell,Lehigh,81,79,25-64,23-60,39.1,38.3,10-28,3-24,35.7,12.5,21-33,30-36,63.6,83.3,45,49,14,12,28,29,14,6,7,10,4,4,17,17,26,27,0,0,0,0,6,9 
LIU,Mt St Mary's,85,76,30-54,30-74,55.6,40.5,8-15,7-18,53.3,38.9,17-24,9-12,70.8,75.0,47,33,10,14,32,17,19,16,2,12,2,4,17,7,12,21,0,0,0,0,15,6 
LoyolaMd.,Siena,66,59,22-52,23-61,42.3,37.7,2-8,5-15,25.0,33.3,9-13,15-21,69.2,71.4,32,43,11,20,18,20,12,9,9,11,3,5,16,14,17,11,0,0,0,0,7,13 
LSU,Rutgers,55,50,20-55,15-45,36.4,33.3,3-17,2-11,17.6,18.2,12-18,18-24,66.7,75.0,46,34,15,9,22,23,13,9,6,16,7,2,18,17,18,21,0,0,0,0,7,7 
Robert Morris,Monmouth,69,51,22-45,22-51,48.9,43.1,6-18,8-17,33.3,47.1,10-20,10-19,50.0,52.6,29,40,6,15,19,22,14,14,8,4,4,3,13,16,19,21,0,0,0,0,3,11 
N. Dak. St.,IUPUI,84,79,28-55,27-58,50.9,46.6,4-11,5-14,36.4,35.7,16-17,13-19,94.1,68.4,31,35,7,11,21,20,5,17,5,3,9,5,7,8,16,18,0,0,0,0,9,0 
Holy Cross,New Hamp.,62,57,21-54,21-64,38.9,32.8,5-20,6-23,25.0,26.1,15-22,9-12,68.2,75.0,35,47,6,15,27,27,10,12,6,4,4,2,9,12,15,19,0,0,0,0,10,3 
Villanova,Penn,73,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
Presbyterian,Radford,72,64,23-47,26-52,48.9,50.0,8-22,3-13,36.4,23.1,13-14,6-14,92.9,42.9,30,40,9,17,17,16,14,6,5,5,1,1,16,16,14,16,0,0,0,0,7,8 
St. Bona.,Buffalo,66,60,24-50,21-58,48.0,36.2,4-11,7-22,36.4,31.8,14-19,11-15,73.7,73.3,35,40,6,12,27,24,17,14,9,7,5,4,14,16,18,15,0,0,0,0,10,5 
Wagner,St. Fran.NY,90,50,32-57,14-45,56.1,31.1,5-14,4-13,35.7,30.8,21-35,18-34,60.0,52.9,51,33,12,8,32,21,15,6,6,6,2,0,13,21,27,30,1,0,0,0,40,0 
Duquesne,Tenn. Tech,77,67,26-52,24-60,50.0,40.0,5-12,6-21,41.7,28.6,20-28,13-15,71.4,86.7,42,35,12,13,25,20,16,15,4,5,3,6,15,14,14,27,0,0,0,0,17,0 
Kent St.,UAB,57,48,20-49,18-49,40.8,36.7,5-13,5-18,38.5,27.8,12-13,7-10,92.3,70.0,32,38,8,12,21,22,12,11,12,6,2,3,22,23,10,11,0,2,0,0,10,11 
GardnerWebb,Winthrop,62,60,22-51,25-58,43.1,43.1,6-17,7-17,35.3,41.2,12-20,3-9,60.0,33.3,40,36,13,12,23,20,10,11,5,5,3,4,11,10,9,13,0,0,0,0,6,0 
Alabama St.,FIU,60,57,21-51,21-46,41.2,45.7,8-20,1-9,40.0,11.1,10-17,14-21,58.8,66.7,26,45,10,13,15,25,11,7,6,7,3,1,12,19,21,20,0,0,0,0,8,10 
Ga. Southern,App. St.,73,62,26-55,23-54,47.3,42.6,8-19,6-20,42.1,30.0,13-18,12-18,72.2,66.7,31,34,6,8,25,26,15,11,5,2,0,5,5,10,12,14,0,0,0,0,10,8 
George Mason,Towson,65,53,23-55,18-48,41.8,37.5,5-17,8-17,29.4,47.1,14-17,9-13,82.4,69.2,45,27,18,10,23,16,11,5,5,3,4,1,11,13,14,17,0,0,0,0,12,0 
PFW,South Dakota,92,87,35-73,30-57,47.9,52.6,5-18,5-15,27.8,33.3,17-22,22-25,77.3,88.0,41,31,16,6,22,22,17,14,6,7,4,2,10,12,18,18,0,0,0,0,11,4 
Green Bay,Loyola Chi.,57,47,22-53,16-42,41.5,38.1,5-15,2-9,33.3,22.2,8-14,13-19,57.1,68.4,37,34,14,10,20,20,11,8,7,4,5,3,13,18,18,16,0,0,0,0,23,0 
Troy,Miami (Ohio),73,60,26-58,18-49,44.8,36.7,14-26,9-27,53.8,33.3,7-13,15-16,53.8,93.8,38,34,16,9,22,22,16,11,7,6,1,1,10,13,14,14,0,0,0,0,25,0 
Columbia,North Texas,72,57,23-65,19-34,35.4,55.9,0-11,12-17,0.0,70.6,11-15,22-26,73.3,84.6,29,34,16,4,13,29,10,11,10,4,3,0,10,22,22,14,0,0,0,0,0,15 
Saint Louis,Portland,73,53,25-48,20-43,52.1,46.5,7-17,3-9,41.2,33.3,16-22,10-17,72.7,58.8,32,27,11,8,19,15,13,7,7,4,3,1,11,16,16,19,0,0,0,0,26,0 
S. Dak. St.,W. Illinois,67,66,20-53,26-54,37.7,48.1,9-22,5-16,40.9,31.3,18-23,9-13,78.3,69.2,34,40,11,11,21,26,14,12,7,5,0,4,7,13,14,23,0,0,0,0,5,4 
Texas A&M,SF Austin,55,42,20-48,15-52,41.7,28.8,4-12,1-14,33.3,7.1,11-18,11-15,61.1,73.3,49,33,12,8,32,20,11,9,3,5,3,6,12,6,14,15,0,0,0,0,19,0 
Houston,TX A&MCC,87,66,28-60,22-57,46.7,38.6,8-13,5-12,61.5,41.7,23-28,17-25,82.1,68.0,45,29,16,10,27,18,14,8,10,9,7,5,19,17,17,19,0,0,0,0,32,2 
Drake,Air Force,62,60,18-45,16-41,40.0,39.0,6-20,6-15,30.0,40.0,20-31,22-35,64.5,62.9,34,35,6,5,26,26,8,6,9,9,4,2,13,15,26,24,0,0,0,0,13,0 
South Alabama,Alabama A&M,67,44,22-52,18-58,42.3,31.0,4-12,2-17,33.3,11.8,19-30,6-11,63.3,54.5,50,35,17,11,30,19,12,7,2,6,9,3,14,11,13,27,1,1,0,0,29,2 
UNCW,Illinois St.,63,54,22-56,20-55,39.3,36.4,8-23,5-24,34.8,20.8,11-14,9-15,78.6,60.0,42,34,12,9,29,22,15,12,5,3,4,3,11,11,15,17,0,0,0,0,12,0 
Oral Roberts,So. Utah,61,55,23-54,21-45,42.6,46.7,3-11,0-8,27.3,0.0,12-14,13-15,85.7,86.7,38,28,16,7,17,18,9,15,6,4,4,1,12,16,17,17,0,0,0,0,8,8 
TCU,Evansville,70,68,26-54,18-51,48.1,35.3,5-17,3-15,29.4,20.0,13-18,29-37,72.2,78.4,44,31,11,7,30,20,13,11,5,4,4,1,22,14,27,20,0,0,0,0,9,5 
Portland St.,Walla Walla,102,47,43-76,19-58,56.6,32.8,7-23,7-27,30.4,25.9,9-13,2-2,69.2,100.0,55,24,16,3,36,19,23,16,10,4,2,1,7,18,5,12,0,0,0,0,56,4 
Memphis,Austin Peay,91,60,32-56,24-72,57.1,33.3,15-25,2-10,60.0,20.0,12-24,10-13,50.0,76.9,47,46,12,19,30,18,23,11,8,9,5,2,19,15,14,17,0,0,0,0,35,2 
La. Tech,ULMonroe,73,71,26-61,23-57,42.6,40.4,8-24,6-17,33.3,35.3,13-18,19-23,72.2,82.6,33,42,11,14,19,26,14,15,8,2,4,2,10,17,23,21,0,0,0,0,10,3 
SE Missouri St.,SE Louisiana,63,61,20-53,21-58,37.7,36.2,2-8,4-19,25.0,21.1,21-28,15-24,75.0,62.5,49,40,12,11,30,25,12,8,5,11,0,5,18,12,19,20,0,0,0,0,10,7 
Montana St.,CalBaker.,66,64,23-57,30-45,40.4,66.7,9-26,7-12,34.6,58.3,3-11,12-19,27.3,63.2,25,43,8,8,13,32,13,16,5,4,0,2,9,15,17,15,0,0,0,0,2,21 
Miss. St.,West Virginia,75,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
N. Colorado,Johnson and Wales,98,66,33-65,21-56,50.8,37.5,8-21,7-20,38.1,35.0,24-31,17-25,77.4,68.0,48,36,17,14,26,18,20,12,10,4,5,2,13,20,20,22,0,1,0,0,32,0 
Idaho St.,North Dakota,76,63,26-51,23-58,51.0,39.7,4-10,9-22,40.0,40.9,20-29,8-17,69.0,47.1,45,31,11,9,31,19,14,9,3,4,1,3,11,9,18,22,0,0,0,0,13,4 
Weber St.,San Jose St.,91,89,30-72,28-69,41.7,40.6,8-28,12-34,28.6,35.3,23-26,21-28,88.5,75.0,50,44,12,10,35,32,9,12,5,3,3,2,12,11,25,25,0,0,0,0,2,8 
Lamar,Louisiana,80,63,27-58,22-55,46.6,40.0,4-10,5-16,40.0,31.3,22-30,14-18,73.3,77.8,42,34,17,11,23,19,16,13,12,6,1,3,14,18,17,21,0,0,0,0,19,7 
Wyoming,Bradley,66,49,22-50,18-49,44.0,36.7,8-23,0-14,34.8,0.0,14-22,13-16,63.6,81.3,33,44,7,12,21,26,11,3,11,5,2,3,12,22,16,17,0,0,0,0,19,2 
Santa Clara,CSNorthridge,71,58,17-52,19-62,32.7,30.6,8-22,9-31,36.4,29.0,29-43,11-13,67.4,84.6,48,39,15,10,33,28,11,11,3,3,1,3,12,11,15,32,0,1,0,0,13,0 
Pepperdine,Hawaii,73,67,20-52,22-48,38.5,45.8,6-17,7-21,35.3,33.3,27-35,16-19,77.1,84.2,38,42,11,8,21,25,16,16,6,2,3,3,9,15,20,27,0,3,0,0,12,8 
Boise St.,Indiana St.,74,65,29-56,23-49,51.8,46.9,11-25,10-27,44.0,37.0,5-8,9-16,62.5,56.3,36,25,8,3,25,20,16,11,7,7,1,1,14,14,18,16,0,0,0,0,14,6 
Saint Mary's,Cal Poly,59,54,22-46,22-55,47.8,40.0,4-15,4-14,26.7,28.6,11-19,6-11,57.9,54.5,32,33,8,11,23,20,11,7,7,9,6,2,12,12,10,15,0,0,0,0,8,6 
New Mexico,Missouri St.,76,60,21-55,26-62,38.2,41.9,10-22,5-25,45.5,20.0,24-35,3-5,68.6,60.0,49,38,14,7,30,27,14,14,8,2,3,0,10,12,14,24,0,0,0,0,24,0 
UC Irvine,San Diego,99,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
Pacific,Utah St.,65,57,21-55,20-61,38.2,32.8,6-23,3-18,26.1,16.7,17-20,14-20,85.0,70.0,49,40,19,21,24,15,17,5,7,4,7,2,16,13,18,20,0,0,0,0,15,1 
LMU,La Sierra,87,45,32-72,16-56,44.4,28.6,10-32,1-11,31.3,9.1,13-19,12-14,68.4,85.7,56,32,21,9,31,21,23,11,12,5,5,1,16,21,13,19,0,0,0,0,44,0 
