Troy,LaGrange,116,63,39-71,24-77,54.9,31.2,8-20,6-26,40.0,23.1,16-25,15-31,64.0,48.4,51,45,12,20,39,25,18,9,9,10,5,0,14,14,24,24,1,0,0,0,, 
Bradley,UMKC,68,58,20-54,17-49,37.0,34.7,3-16,4-12,18.8,33.3,5-6,13-17,83.3,76.5,39,33,11,8,27,24,13,12,2,4,4,0,13,12,17,13,1,1,0,0,6,4 
Prairie View,Schreiner,63,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
Indiana,Chattanooga,78,53,37-57,28-59,64.9,47.5,10-16,3-17,62.5,17.6,15-19,15-18,78.9,83.3,30,24,8,9,22,15,23,9,10,7,5,2,12,15,16,19,0,0,0,0,28,3 
Portland,Georgia St.,66,61,24-46,24-66,52.2,36.4,4-10,5-20,40.0,25.0,14-20,8-13,70.0,61.5,35,36,10,19,25,14,10,11,3,15,0,5,19,12,11,15,0,0,0,0,13,3 
Arizona,Ball St.,73,63,28-60,16-45,46.7,35.6,10-25,5-15,40.0,33.3,18-26,15-25,69.2,60.0,44,26,18,7,26,19,22,7,9,6,1,2,12,15,20,20,0,0,0,0,37,0 
Georgia,Bowling Green,63,54,25-56,21-53,44.6,39.6,4-17,4-18,23.5,22.2,18-28,13-14,64.3,92.9,48,32,17,7,26,19,12,6,9,10,2,1,15,13,13,17,1,0,0,0,13,3 
San Diego St.,UC Davis,89,74,23-58,22-56,39.7,39.3,8-27,7-22,29.6,31.8,22-34,15-18,64.7,83.3,39,38,12,8,27,30,9,10,9,4,3,3,8,16,20,25,1,0,0,0,12,1 
Middle Tenn.,LMU,58,51,25-79,26-60,31.6,43.3,5-14,6-19,35.7,31.6,18-25,16-21,72.0,76.2,54,41,27,9,27,32,11,16,9,6,4,12,12,16,20,19,4,0,0,0,7,6 
NC State,Morehead St.,91,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
Pittsburgh,Rider,86,78,12-57,22-55,21.1,40.0,4-19,5-19,21.1,26.3,11-15,13-20,73.3,65.0,44,58,16,19,19,32,9,10,5,4,3,6,15,16,16,16,0,1,0,0,1,27 
San Fran.,Louisiana,71,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
Cincinnati,Alabama St.,65,40,23-59,25-57,39.0,43.9,2-11,4-11,18.2,36.4,10-14,2-3,71.4,66.7,36,43,15,15,17,22,7,8,9,5,8,5,11,16,14,16,0,0,0,0,13,2 
Texas,Boston U.,82,46,31-67,17-57,46.3,29.8,11-26,4-25,42.3,16.0,9-12,8-13,75.0,61.5,40,47,13,18,22,25,23,5,11,4,8,1,10,24,14,14,0,0,0,0,36,2 
Baylor,Jackson St.,92,59,31-61,20-57,50.8,35.1,3-16,4-13,18.8,30.8,13-16,3-8,81.3,37.5,46,33,16,14,28,14,15,9,13,8,9,2,14,18,15,16,0,0,0,0,34,0 
Northwestern,UTRio Grande Valley,60,36,39-70,25-57,55.7,43.9,6-14,8-18,42.9,44.4,8-15,6-10,53.3,60.0,47,26,17,5,29,20,26,13,16,8,0,5,19,24,12,14,0,0,0,0,29,7 
Pacific,Otters,75,63,23-56,25-62,41.1,40.3,12-32,11-30,37.5,36.7,23-32,12-16,71.9,75.0,41,35,9,6,32,29,15,14,2,4,2,1,9,9,14,25,0,0,0,0,15,11 
Washington,FAU,77,71,27-60,28-75,45.0,37.3,6-20,8-36,30.0,22.2,26-31,13-15,83.9,86.7,45,37,13,15,32,22,13,13,4,5,6,0,13,6,18,21,0,0,0,0,16,6 
Maryland,UNCW,71,62,22-45,24-61,48.9,39.3,1-8,9-24,12.5,37.5,21-31,4-8,67.7,50.0,42,30,12,11,29,18,8,10,8,7,5,2,17,10,15,19,0,0,0,0,5,7 
GardnerWebb,Lipscomb,74,71,25-51,22-61,49.0,36.1,5-12,2-17,41.7,11.8,11-20,16-24,55.0,66.7,47,30,12,11,32,18,12,12,5,10,0,5,23,12,21,21,1,1,0,0,6,16 
Montana St.,Northern New Mexico,111,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
California,George Wash.,81,54,26-64,24-51,40.6,47.1,5-21,3-11,23.8,27.3,9-14,18-21,64.3,85.7,32,37,12,9,19,27,7,15,9,4,1,3,12,17,17,13,1,0,0,0,2,13 
