Iona,Richmond,88,79,37-63,27-59,58.7,45.8,8-14,10-24,57.1,41.7,6-12,15-18,50.0,83.3,35,31,8,7,26,23,25,16,6,5,1,5,13,15,17,16,0,0,0,0,18,8 
Cincinnati,Wright St.,78,58,28-51,20-42,54.9,47.6,14-32,5-12,43.8,41.7,8-18,13-17,44.4,76.5,33,25,12,5,19,17,15,8,5,7,5,0,12,13,19,18,0,0,0,0,26,2 
Norfolk St.,LIU,73,62,25-59,22-65,42.4,33.8,4-14,5-21,28.6,23.8,19-25,13-19,76.0,68.4,46,48,15,20,25,21,10,7,10,7,10,5,17,17,18,22,1,2,0,0,13,7 
Ohio,Pioneers,88,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
Morgan St.,UMBC,73,60,25-46,23-73,54.3,31.5,8-17,4-21,47.1,19.0,15-24,10-14,62.5,71.4,42,44,7,20,32,23,16,8,5,11,8,2,16,8,14,22,0,0,0,0,13,2 
Princeton,Rider,72,71,28-60,26-61,46.7,42.6,8-20,6-11,40.0,54.5,8-17,13-22,47.1,59.1,40,41,12,13,27,26,19,10,9,9,3,7,15,15,18,14,0,0,0,0,4,16 
Ole Miss,Louisiana,66,54,24-55,19-50,43.6,38.0,8-19,5-15,42.1,33.3,10-18,11-21,55.6,52.4,38,37,6,7,28,28,13,9,5,5,5,3,14,19,18,19,1,0,0,0,19,6 
Charleston So.,The Citadel,88,69,37-68,30-68,54.4,44.1,9-21,6-14,42.9,42.9,5-8,3-11,62.5,27.3,44,42,13,14,29,20,17,20,9,4,6,5,11,11,16,9,0,0,0,0,19,7 
Maryland,FIU,65,61,21-50,23-57,42.0,40.4,1-10,6-15,10.0,40.0,22-32,9-12,68.8,75.0,45,34,17,13,21,17,9,8,7,6,6,6,12,11,13,22,0,1,0,0,5,11 
Coppin St.,Towson,71,57,21-63,20-45,33.3,44.4,12-32,8-15,37.5,53.3,17-22,9-24,77.3,37.5,44,46,16,10,22,29,16,13,10,3,3,4,9,21,20,22,1,0,0,0,14,9 
Ohio St.,SC Upstate,82,58,29-51,20-44,56.9,45.5,4-12,5-13,33.3,38.5,20-24,13-20,83.3,65.0,25,33,5,10,17,20,19,7,13,3,3,1,13,25,17,23,0,0,0,0,25,4 
Baylor,BethuneCook.,69,42,28-50,16-46,56.0,34.8,6-11,2-7,54.5,28.6,7-15,8-15,46.7,53.3,35,29,11,10,24,15,15,11,6,7,9,1,16,18,14,16,0,0,0,0,30,1 
Lamar,HustonTillotson,88,59,33-71,21-65,46.5,32.3,5-14,5-15,35.7,33.3,17-27,12-14,63.0,85.7,52,42,19,13,32,24,21,10,15,7,6,4,13,18,15,18,0,0,0,0,34,12 
Rice,Louisiana College,109,51,37-70,21-73,52.9,28.8,3-15,4-29,20.0,13.8,32-40,5-10,80.0,50.0,57,41,17,16,38,19,16,10,15,8,2,4,11,21,14,25,0,0,0,0,63,0 
La. Tech,McNeese St.,60,58,24-56,19-55,42.9,34.5,5-17,3-14,29.4,21.4,7-12,17-23,58.3,73.9,45,44,15,16,22,21,18,6,5,6,9,2,17,12,18,15,1,0,0,0,13,2 
Houston Chr.,Campbell,87,76,30-58,26-57,51.7,45.6,7-16,5-15,43.8,33.3,20-27,19-31,74.1,61.3,34,39,8,10,25,26,19,13,12,7,2,6,15,18,25,21,0,1,0,0,11,3 
Wichita St.,Chicago St.,94,44,32-72,15-55,44.4,27.3,9-35,2-19,25.7,10.5,21-28,12-20,75.0,60.0,54,39,17,8,36,26,24,3,10,5,5,6,9,19,15,22,0,1,0,0,50,0 
Arkansas St.,Seattle,87,74,26-58,28-67,44.8,41.8,8-15,8-20,53.3,40.0,27-42,10-15,64.3,66.7,48,41,18,16,27,20,9,11,7,9,2,1,14,18,14,29,0,0,0,0,13,13 
DePaul,N. Illinois,75,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
Charleston,Tennessee,71,65,25-51,26-57,49.0,45.6,7-15,9-29,46.7,31.0,14-26,4-6,53.8,66.7,36,39,8,10,22,26,13,14,9,6,2,5,10,16,8,20,0,0,0,0,14,13 
N. Mex. St.,W. New Mexico,92,65,28-57,22-56,49.1,39.3,5-17,6-19,29.4,31.6,31-43,15-17,72.1,88.2,46,31,17,6,29,21,11,13,9,5,3,1,17,19,17,26,0,0,0,0,31,5 
Denver,N. Colorado,71,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
Auburn,South Florida,52,40,17-41,14-42,41.5,33.3,3-14,4-18,21.4,22.2,15-18,8-16,83.3,50.0,34,29,6,5,28,21,11,6,7,6,5,2,14,14,16,16,0,0,0,0,12,0 
Cal Poly,Menlo College,91,58,34-71,22-52,47.9,42.3,7-22,8-21,31.8,38.1,16-19,6-7,84.2,85.7,49,29,18,4,27,20,19,13,11,1,2,2,6,15,10,17,0,0,0,0,35,3 
UNLV,UTEP,65,54,21-50,21-51,42.0,41.2,6-16,1-10,37.5,10.0,17-25,11-16,68.0,68.8,38,36,11,10,24,22,11,9,10,4,7,4,14,20,19,20,0,0,0,0,11,6 
UC Riverside,Banana Slugs,91,60,37-65,23-53,56.9,43.4,4-15,4-20,26.7,20.0,13-19,10-17,68.4,58.8,39,31,11,6,27,20,18,7,15,7,4,1,13,22,17,17,0,0,0,0,35,1 
UCLA,E. Washington,60,47,18-43,15-58,41.9,25.9,6-12,5-22,50.0,22.7,18-26,12-17,69.2,70.6,36,48,7,19,25,23,13,5,6,7,6,3,13,12,16,22,0,0,0,0,14,0 
